labels,Area,Perim.,Circ.,Round,Solidity,Esferoide,dia,Diameter,n_diam
Esferas_BT474_dia_4_well_2_100X_2_blob_32,607.3517,91.5154,0.9113,0.8694,0.9655,no,4,28.21285,3.6389190906481512
Esferas_BT474_dia_4_well_2_100X_2_blob_34,1982.2003,189.0284,0.6971,0.7276,0.9414,no,4,53.71355,25.112103296976343
Esferas_BT474_dia_4_well_2_100X_2_blob_35,571.8152,93.5052,0.8219,0.6747,0.9365,no,4,27.28325,3.2909389625662486
Esferas_BT474_dia_4_well_1_100X_13_blob_2,1115.0165,125.909,0.8838,0.8233,0.9683,no,4,38.93545,9.564606674748132
Esferas_BT474_dia_4_well_1_100X_13_blob_5,1957.7401,166.863,0.8836,0.8698,0.9755,no,4,50.7081,21.128250350117227
Esferas_BT474_dia_4_well_1_100X_13_blob_6,341.52,69.2818,0.8941,0.9363,0.9536,no,4,21.33245,1.5730905749439292
Esferas_BT474_dia_4_well_1_100X_13_blob_8,1338.3891,136.1475,0.9073,0.8339,0.9773,no,4,41.9315,11.946830869969483
Esferas_BT474_dia_4_well_2_100X_1_blob_1,1528.5326,151.1897,0.8403,0.6867,0.9657,no,4,46.43975,16.229350484071414
Esferas_BT474_dia_4_well_2_100X_1_blob_5,484.5891,90.7878,0.7388,0.5092,0.9067,no,4,26.0967,2.8799722231014
Esferas_BT474_dia_4_well_2_100X_1_blob_10,7363.9089,382.6274,0.6321,0.883,0.9308,no,4,105.1161,188.20850199684207
Esferas_BT474_dia_4_well_2_100X_1_blob_11,3779.7953,290.2878,0.5637,0.8044,0.9146,no,4,76.50219999999999,72.55265226766109
Esferas_BT474_dia_4_well_2_100X_1_blob_12,435.2072,91.4471,0.654,0.6431,0.8972,no,4,25.14815,2.5772090407794166
Esferas_BT474_dia_4_well_2_100X_1_blob_13,777.1887,110.702,0.7969,0.6615,0.953,no,4,32.77295,5.703981733729704
Esferas_BT474_dia_4_well_2_100X_1_blob_15,1782.365,184.3212,0.6593,0.602,0.866,no,4,53.153,24.3340762381546
Esferas_BT474_dia_4_well_2_100X_1_blob_20,865.3378,110.9634,0.8832,0.8034,0.966,no,4,34.09685,6.42353798974325
Esferas_BT474_dia_4_well_2_100X_1_blob_23,538.5862,87.5076,0.8838,0.7523,0.9569,no,4,27.4433,3.349195657394197
Esferas_BT474_dia_4_well_2_100X_1_blob_27,11121.0901,473.7448,0.6227,0.882,0.9178,no,4,125.5779,320.9010724443666
Esferas_BT474_dia_4_well_2_100X_1_blob_28,133.8389,42.6424,0.9249,0.9667,0.9385,no,4,13.5464,0.4028127475850705
Esferas_BT474_dia_4_well_2_100X_1_blob_29,2861.845,231.2728,0.6724,0.8928,0.9129,no,4,65.4945,45.52458681794393
Esferas_BT474_dia_4_well_2_100X_1_blob_30,799.8028,110.6337,0.8211,0.7120000000000001,0.9473,no,4,34.0307,6.386224290169803
Esferas_BT474_dia_4_well_2_100X_1_blob_34,941.4875,117.7569,0.8532,0.8641,0.9495,no,4,36.3586,7.788484797279207
Esferas_BT474_dia_4_well_2_100X_1_blob_36,1115.9396,133.5267,0.7865,0.6105,0.935,no,4,39.4591,9.955728538055643
Esferas_BT474_dia_4_well_2_100X_1_blob_37,2062.9652,190.0857,0.7175,0.8445,0.9199,no,4,55.63935,27.91114565558145
Esferas_BT474_dia_4_well_2_100X_4_blob_1,2710.0071,248.0717,0.5534,0.4941,0.8426,no,4,66.60079999999999,47.87070875599181
Esferas_BT474_dia_4_well_2_100X_4_blob_2,20410.4332,635.8724,0.6343,0.6518,0.9194,no,4,179.7693,941.4084710162896
Esferas_BT474_dia_4_well_2_100X_4_blob_3,236.2949,63.847,0.7284,0.6987,0.8951,no,4,18.68665,1.0573672965679046
Esferas_BT474_dia_4_well_2_100X_4_blob_6,818.2634,108.3143,0.8765,0.9181,0.9571,no,4,33.1609,5.908951791145505
Esferas_BT474_dia_4_well_2_100X_4_blob_8,2897.8431,231.4376,0.6799,0.8298,0.9234,no,4,66.57195,47.808526089196384
Esferas_BT474_dia_4_well_2_100X_6_blob_3,9816.853,427.9871,0.6735,0.8624,0.9301,no,4,118.42145,269.1055428976638
Esferas_BT474_dia_4_well_2_100X_3_blob_1,1871.4371,194.2983,0.6229,0.5113,0.8771,no,4,54.0394,25.571904570883326
Esferas_BT474_dia_4_well_2_100X_3_blob_3,2026.9672,192.8031,0.6852,0.6373,0.8805,no,4,56.3994,29.070665320001503
Esferas_BT474_dia_4_well_2_100X_3_blob_9,1067.0191,152.5484,0.5762,0.4201,0.8555,no,4,40.9242,11.106369427281637
Esferas_BT474_dia_4_well_2_100X_3_blob_10,1409.0006,145.4253,0.8372,0.9024,0.9593,no,4,44.0237,13.825827714876974
Esferas_BT474_dia_4_well_2_100X_3_blob_11,1859.8993,164.0774,0.8682,0.7834,0.9711,no,4,50.4756,20.838957555155613
Esferas_BT474_dia_4_well_2_100X_3_blob_14,1716.8301,162.5538,0.8165,0.6318,0.9699,no,4,49.5783,19.747240393730248
Esferas_BT474_dia_4_well_2_100X_3_blob_17,1074.4034,125.5794,0.8561,0.6931,0.9702,no,4,37.74755,8.715610772898968
Esferas_BT474_dia_4_well_2_100X_3_blob_19,7760.8105,354.9989,0.7739,0.8135,0.9583,no,4,102.4227,174.10858283454309
Esferas_BT474_dia_4_well_2_100X_3_blob_20,1141.3228,132.4011,0.8182,0.6106,0.9634,no,4,39.2141,9.771433389827596
Esferas_BT474_dia_4_well_2_100X_3_blob_21,1110.8629,125.6076,0.8848,0.6981,0.97,no,4,38.0537,8.929398191470018
Esferas_BT474_dia_4_well_2_100X_3_blob_22,936.8723,115.7388,0.8789,0.7274,0.9683,no,4,35.0039,6.949936287333948
Esferas_BT474_dia_4_well_2_100X_3_blob_24,1332.8509,138.0007,0.8795,0.8708,0.969,no,4,42.51335,12.451093787178754
Esferas_BT474_dia_4_well_2_100X_3_blob_25,1751.4436,157.8184,0.8837,0.9026,0.9722,no,4,48.59345,18.593652985923487
Esferas_BT474_dia_4_well_2_100X_3_blob_26,2422.0227,187.6414,0.8644,0.8346,0.9725,no,4,57.7182,31.15802030753253
Esferas_BT474_dia_4_well_2_100X_3_blob_32,967.7937,148.5689,0.551,0.5015,0.835,no,4,38.5111,9.2552742199427
Esferas_BT474_dia_4_well_2_100X_3_blob_34,2740.9285,207.0894,0.8031,0.8198,0.9457,no,4,61.2334,37.204600297223074
Esferas_BT474_dia_4_well_2_100X_3_blob_36,861.6456,111.1965,0.8757,0.7558,0.9636,no,4,33.4026,6.039101632106407
Esferas_BT474_dia_4_well_2_100X_3_blob_37,707.0386,107.5184,0.7686,0.9036,0.9353,no,4,31.27165,4.955459259725325
Esferas_BT474_dia_4_well_2_100X_5_blob_1,6540.5689,337.5973,0.7212,0.7885,0.9515,no,4,97.86715,151.89460329240256
Esferas_BT474_dia_4_well_2_100X_5_blob_3,2739.544000000001,214.6388,0.7473,0.8035,0.9318,no,4,63.57385000000001,41.63581388131127
Esferas_BT474_dia_4_well_2_100X_5_blob_4,1682.2166,158.7791,0.8385,0.8694,0.9588,no,4,48.70585,18.72297686396596
Esferas_BT474_dia_4_well_1_100X_11_blob_1,294.4456,77.1325,0.6219,0.8498,0.8698,no,4,21.84385,1.6889588818561674
Esferas_BT474_dia_4_well_1_100X_11_blob_2,1956.8171,180.3134,0.7563,0.9052,0.9472,no,4,52.28695,23.163887542789656
Esferas_BT474_dia_4_well_1_100X_11_blob_3,14778.5843,508.6047,0.7179,0.7689,0.9417,no,4,141.62275,460.28899272505737
Esferas_BT474_dia_4_well_1_100X_11_blob_6,568.1231,89.0311,0.9007,0.8522,0.9595,no,4,27.26735,3.2851886826863925
Esferas_BT474_dia_4_well_1_100X_11_blob_8,1061.0195,125.909,0.841,0.7552,0.9569,no,4,38.78875,9.456901657632898
Esferas_BT474_dia_4_well_1_100X_4_blob_1,221.988,55.7631,0.8971,0.9124,0.9422,no,4,17.844299999999997,0.9207252808073552
Esferas_BT474_dia_4_well_1_100X_4_blob_2,916.5657,115.4374,0.8643,0.7196,0.9562,no,4,35.74095,7.398263506614655
Esferas_BT474_dia_4_well_1_100X_4_blob_3,917.0273,112.9531,0.9032,0.8152,0.97,no,4,34.5152,6.662890909372607
Esferas_BT474_dia_4_well_1_100X_4_blob_4,701.039,100.1621,0.8781,0.8526,0.9587,no,4,30.21605,4.4703815421516095
Esferas_BT474_dia_4_well_1_100X_4_blob_5,563.0464,89.7588,0.8782,0.8362,0.9524,no,4,27.95945,3.541745835077012
Esferas_BT474_dia_4_well_1_100X_4_blob_7,598.5830000000002,94.7273,0.8383,0.8051,0.9318,no,4,29.12445,4.003176309760532
Esferas_BT474_dia_4_well_1_100X_4_blob_14,315.2137,65.7685,0.9158,0.8102,0.9613,no,4,20.8838,1.4759107502860702
Esferas_BT474_dia_4_well_1_100X_4_blob_15,752.2669999999997,124.7152,0.6078,0.5695,0.8905,no,4,34.8026,6.830721675449734
Esferas_BT474_dia_4_well_1_100X_4_blob_16,1966.5089,167.7555,0.8781,0.8415,0.9729,no,4,50.88375,21.34857298057777
Esferas_BT474_dia_4_well_1_100X_4_blob_20,1238.7022,134.5557,0.8598,0.8495,0.9618,no,4,40.99185,11.161538881521542
Esferas_BT474_dia_4_well_1_100X_12_blob_4,1011.176,120.1446,0.8803,0.8346,0.965,no,4,37.5008,8.545807731774692
Esferas_BT474_dia_4_well_1_100X_12_blob_10,331.3667,68.321,0.8921,0.802,0.9435,no,4,21.4575,1.6009172472513509
Esferas_BT474_dia_4_well_1_100X_12_blob_1,1341.1581,165.9306,0.6121,0.6136,0.894,no,4,44.34325,14.12908638713567
Esferas_BT474_dia_4_well_1_100X_12_blob_2,1361.9262,157.1873,0.6927,0.8740000000000001,0.9107,no,4,44.7476,14.519135610660978
Esferas_BT474_dia_4_well_1_100X_12_blob_3,1215.6265,163.6111,0.5707,0.7086,0.8849,no,4,42.5467,12.480418914818676
Esferas_BT474_dia_4_well_1_100X_12_blob_6,365.0572,84.1591,0.6477,0.7809999999999999,0.8765,no,4,23.85655,2.2001608667586674
Esferas_BT474_dia_4_well_1_100X_12_blob_7,2020.0445,178.3919,0.7977,0.8921,0.9511,no,4,53.1304,24.303049786734327
Esferas_BT474_dia_4_well_1_100X_12_blob_8,1337.466,147.9096,0.7682,0.7013,0.9406,no,4,44.24125,14.031809733245517
Esferas_BT474_dia_4_well_1_100X_12_blob_12,2256.3393,204.9631,0.6749,0.5328,0.9219,no,4,59.40875,33.97682268533404
Esferas_BT474_dia_4_well_1_100X_12_blob_15,1041.6359,124.6469,0.8425,0.6496,0.9527,no,4,37.3576,8.448282405534654
Esferas_BT474_dia_4_well_1_100X_12_blob_13,166.6064,47.6792,0.921,0.9691,0.9389,no,4,15.05565,0.5530062634377612
Esferas_BT474_dia_4_well_1_100X_3_blob_1,14109.8513,459.9647,0.8381,0.7494,0.9807,no,4,134.6265,395.3877279138996
Esferas_BT474_dia_4_well_1_100X_3_blob_2,288.9074,65.6719,0.8418,0.861,0.9274,no,4,20.06855,1.3097231511451763
Esferas_BT474_dia_4_well_1_100X_3_blob_4,509.9724,84.2274,0.9033,0.8428,0.9634,no,4,25.8354,2.7943261160593207
Esferas_BT474_dia_4_well_1_100X_3_blob_7,949.7947,119.1156,0.8412,0.7235,0.9539,no,4,36.9782,8.193487981173995
Esferas_BT474_dia_4_well_1_100X_3_blob_9,1003.7918,127.1994,0.7796,0.8765,0.9363,no,4,37.05075,8.241808714673063
Esferas_BT474_dia_4_well_1_100X_3_blob_10,327.213,67.292,0.9081,0.9403,0.9428,no,4,21.47575,1.605005551506366
Esferas_BT474_dia_4_well_1_100X_3_blob_11,215.9883,57.7528,0.8138,0.6792,0.9185,no,4,17.50495,0.869188844334968
Esferas_BT474_dia_4_well_1_100X_3_blob_13,1915.7424,176.4704,0.773,0.9177,0.948,no,4,50.93080000000001,21.407848058578995
Esferas_BT474_dia_4_well_1_100X_3_blob_14,515.049,92.243,0.7607,0.8239,0.9144,no,4,27.5844,3.4011214902051563
Esferas_BT474_dia_4_well_2_100X_8_blob_2,7014.5432,405.219,0.5368,0.6484,0.8852,no,4,102.37825,173.88199922597806
Esferas_BT474_dia_4_well_1_100X_2_blob_1,8114.7913,349.5242,0.8347,0.8936,0.9745,no,4,104.2592,183.64312922675
Esferas_BT474_dia_4_well_1_100X_2_blob_3,725.9607,105.8983,0.8135,0.7996,0.9519,no,4,31.32725,4.981938230031291
Esferas_BT474_dia_4_well_1_100X_14_blob_1,1916.6654,171.5019,0.8189,0.8506,0.9561,no,4,49.7011,19.89433937301471
Esferas_BT474_dia_4_well_1_100X_14_blob_2,605.5057,95.4267,0.8356,0.8422,0.9507,no,4,29.65665,4.226664684985487
Esferas_BT474_dia_4_well_1_100X_14_blob_6,822.8785,126.6367,0.6448,0.523,0.8998,no,4,36.1646,7.664476864962365
Esferas_BT474_dia_4_well_1_100X_14_blob_7,2469.5586,208.8743,0.7113,0.7987,0.9382,no,4,57.92425,31.49290895836541
Esferas_BT474_dia_4_well_1_100X_14_blob_10,1886.6671,189.4546,0.6605,0.7757,0.9209,no,4,53.15765,24.34046327296924
Esferas_BT474_dia_4_well_1_100X_14_blob_13,1245.6249,134.1578,0.8697,0.882,0.962,no,4,41.2111,11.341595140107415
Esferas_BT474_dia_4_well_1_100X_10_blob_2,810.4177,108.0812,0.8718,0.8222,0.9533,no,4,33.067,5.8588975783905575
Esferas_BT474_dia_4_well_1_100X_1_blob_3,813.6482,107.2852,0.8883,0.8868,0.9631,no,4,32.92025,5.781238600829935
Esferas_BT474_dia_4_well_1_100X_1_blob_4,1295.9298,148.8703,0.7348,0.6195,0.9344,no,4,43.7341,13.554768377698933
Esferas_BT474_dia_4_well_1_100X_1_blob_5,14341.9926,471.6868,0.8101,0.7557,0.9777,no,4,136.35315,410.7967943904532
Esferas_BT474_dia_4_well_1_100X_6_blob_3,877.3371,111.7593,0.8827,0.9767,0.9623,no,4,34.2809,6.528120549154568
Esferas_BT474_dia_4_well_1_100X_5_blob_1,466.5901,83.9943,0.8311,0.8467,0.9339,no,4,25.62385,2.7262436679092485
Esferas_BT474_dia_4_well_1_100X_7_blob_2,544.5859,91.5154,0.8171,0.6266,0.9317,no,4,27.28775000000001,3.2925676176618417
Esferas_BT474_dia_4_well_1_100X_9_blob_4,1156.5528,141.3775,0.7271,0.6594,0.9278,no,4,42.2722,12.240413013696129
Esferas_BT474_dia_5_well_1_100X_1_blob_1,19438.4858,562.1049,0.7731,0.8059999999999999,0.9731,si,5,161.10165,677.5346106868059
Esferas_BT474_dia_5_well_2_100X_3_blob_1,10851.1047,402.2802,0.8426,0.9324,0.9778,si,5,119.98055,279.8749733283702
Esferas_BT474_dia_5_well_1_100X_5_blob_1,2926.9184,205.9238,0.8674,0.913,0.9698,si,5,62.3138,39.20886114866136
Esferas_BT474_dia_5_well_1_100X_5_blob_4,1633.2962,153.8389,0.8672,0.9421,0.9614,si,5,46.6154,16.414201686620082
Esferas_BT474_dia_5_well_2_100X_12_blob_1,19085.428,552.7306,0.785,0.8882,0.9681,si,5,159.90200000000004,662.5111735290624
Esferas_BT474_dia_5_well_2_100X_8_blob_1,6973.93,327.8533,0.8153,0.9526,0.9637,si,5,97.5804,150.5633613780436
Esferas_BT474_dia_5_well_2_100X_2_blob_2,8101.4074,346.2157,0.8493,0.932,0.9807,si,5,104.494,184.88666230498416
Esferas_BT474_dia_5_well_1_100X_3_blob_2,2948.6096,204.332,0.8875,0.9079,0.9789,si,5,63.1621,40.83205169914672
Esferas_BT474_dia_5_well_1_100X_3_blob_4,14665.975,496.075,0.7489,0.9115,0.9624,si,5,139.75285,442.29653767697647
Esferas_BT474_dia_5_well_1_100X_3_blob_6,10947.561000000003,400.8532,0.8562,0.9024,0.9817,si,5,120.3275,282.30996015221734
Esferas_BT474_dia_5_well_1_100X_3_blob_9,3162.2903,220.7046,0.8158,0.8065,0.9548,si,5,66.50975,47.67464480191654
Esferas_BT474_dia_5_well_2_100X_6_blob_1,9974.2291,388.0339,0.8324,0.9438,0.9742,si,5,113.85345,239.1498459400136
Esferas_BT474_dia_5_well_2_100X_5_blob_2,4552.8304,265.803,0.8098,0.823,0.9611,si,5,80.76435000000002,85.36711928415136
Esferas_BT474_dia_5_well_2_100X_10_blob_1,14361.8376,582.0591,0.5327,0.8623,0.9079,si,5,149.6991,543.6120661831567
Esferas_BT474_dia_5_well_2_100X_11_blob_2,13735.5639,484.2447,0.7361,0.9567,0.9381,si,5,138.53115000000005,430.79815861903376
Esferas_BT474_dia_5_well_2_100X_4_blob_1,11006.1732,398.8634,0.8694,0.9373,0.9843,si,5,119.1655,274.20990515531867
Esferas_BT474_dia_5_well_2_100X_9_blob_1,6027.8274,317.1486,0.7531,0.9606,0.9465,si,5,92.603,128.67870727705085
Esferas_BT474_dia_5_well_2_100X_1_blob_1,22735.9995,620.2391,0.7427,0.9836,0.9683,si,5,178.1591,916.3376905821592
Esferas_BT474_dia_5_well_2_100X_1_blob_2,10249.2911,427.1912,0.7058,0.9498,0.9421,si,5,120.3726,282.62751728468737
Esferas_BT474_dia_5_well_1_100X_2_blob_1,5387.2467,275.9732,0.8889,0.8806,0.9829,si,5,82.89224999999998,92.29396507930612
Esferas_BT474_dia_5_well_1_100X_2_blob_4,3760.4117,230.0789,0.8927,0.9197,0.9806,si,5,70.80145,57.511934502579365
Esferas_BT474_dia_5_well_1_100X_2_blob_6,16438.1867,501.7146,0.8206,0.8783,0.9803,si,5,146.704,511.6316305982097
Esferas_BT474_dia_5_well_1_100X_2_blob_7,3690.7232,233.3308,0.8519,0.858,0.9721,si,5,71.33949999999999,58.83309603698444
Esferas_BT474_dia_5_well_1_100X_4_blob_1,9894.3873,378.7844,0.8666,0.9494,0.9823,si,5,113.90585,239.48019746551964
Esferas_BT474_dia_5_well_1_100X_4_blob_2,19514.174,554.8569,0.7965,0.7661,0.9721,si,5,161.4226,681.5920782314163
Esferas_BT474_dia_5_well_1_100X_4_blob_3,5429.2444,277.0305,0.889,0.9227,0.9817,si,5,84.89959999999998,99.16272487106112
Esferas_BT474_dia_5_well_1_100X_4_blob_4,10877.4109,397.0102,0.8672,0.8951,0.9832,si,5,120.29175,282.0584071121922
Esferas_BT474_dia_5_well_2_100X_7_blob_3,6650.4091,334.7151,0.7459,0.7834,0.9521,si,5,98.79925,156.27606357422917
Esferas_BT474_dia_5_well_1_100X_1_blob_2,1077.1724,154.9362,0.5639,0.471,0.8816,no,5,40.1993,10.526572644372893
Esferas_BT474_dia_5_well_1_100X_5_blob_2,1021.3293,121.5998,0.868,0.8326,0.966,no,5,37.0658,8.251856253197424
Esferas_BT474_dia_5_well_1_100X_5_blob_3,2818.4628,205.8555,0.8358,0.8556,0.9604,no,5,61.11035,36.980760077278575
Esferas_BT474_dia_5_well_2_100X_2_blob_1,1300.545,141.2126,0.8196,0.764,0.9455,no,5,42.49125,12.431686272519558
Esferas_BT474_dia_5_well_1_100X_3_blob_1,763.8048,103.6754,0.893,0.9695,0.9661,no,5,31.98585,5.30279952413012
Esferas_BT474_dia_5_well_1_100X_3_blob_3,819.6479,141.6789,0.5131,0.4392,0.8289,no,5,36.03875,7.584739636041437
Esferas_BT474_dia_5_well_1_100X_3_blob_5,4049.3192,264.2512,0.7287,0.5842,0.9382,no,5,74.73519999999998,67.64054888217788
Esferas_BT474_dia_5_well_1_100X_3_blob_7,387.6713,73.5227,0.9012,0.9793,0.9459,no,5,22.90705,1.947776004165498
Esferas_BT474_dia_5_well_1_100X_3_blob_8,1388.694,139.7574,0.8934,0.9107,0.9735,no,5,43.03115,12.911609356689926
Esferas_BT474_dia_5_well_1_100X_3_blob_10,487.8197,81.2769,0.928,0.9945,0.9649,no,5,25.2294,2.602269591747256
Esferas_BT474_dia_5_well_2_100X_6_blob_2,805.8025,105.3638,0.9121,0.9412,0.9703,no,5,32.5072,5.566346145637026
Esferas_BT474_dia_5_well_2_100X_5_blob_1,513.203,84.5571,0.902,0.9843,0.9586,no,5,26.25985,2.9343251967919017
Esferas_BT474_dia_5_well_2_100X_10_blob_2,378.441,71.8343,0.9216,0.9454,0.9607,no,5,22.14855,1.7606272462418888
Esferas_BT474_dia_5_well_2_100X_11_blob_1,539.9708,86.3137,0.9108,0.9308,0.9571,no,5,27.32275,3.305253281326673
Esferas_BT474_dia_5_well_2_100X_1_blob_3,386.7483,74.3186,0.8799,0.9233,0.9442,no,5,22.777,1.9147897113900856
Esferas_BT474_dia_5_well_2_100X_1_blob_4,150.4534,46.7184,0.8662,0.8834,0.9341,no,5,14.2958,0.4734312388425717
Esferas_BT474_dia_5_well_1_100X_2_blob_2,242.2946,58.2474,0.8974,0.8627,0.9451,no,5,18.161,0.9706234848297886
Esferas_BT474_dia_5_well_1_100X_2_blob_3,460.5904,80.3162,0.8973,0.9398,0.9555,no,5,24.96915,2.522567492986913
Esferas_BT474_dia_5_well_1_100X_2_blob_5,356.2884,69.5149,0.9265,0.983,0.956,no,5,21.9229,1.7073616742318845
Esferas_BT474_dia_5_well_1_100X_2_blob_8,1011.176,118.7176,0.9016,0.9225,0.9673,no,5,36.5606,7.919020422703077
Esferas_BT474_dia_5_well_1_100X_2_blob_9,902.7203,117.4272,0.8227,0.662,0.9534,no,5,34.6896,6.764401795514544
Esferas_BT474_dia_5_well_1_100X_4_blob_5,400.1322,75.4442,0.8834,0.9506,0.9507,no,5,23.36515,2.066984596684896
Esferas_BT474_dia_5_well_2_100X_7_blob_1,1224.8567,155.5955,0.6358,0.6909,0.8911,no,5,44.2594,14.049086494807469
Esferas_BT474_dia_5_well_2_100X_7_blob_2,1371.1565,140.6216,0.8714,0.9549,0.967,no,5,43.0544,12.932549336956566
Esferas_BT474_dia_6_well_1_100X_11_blob_1,989.4849,119.0473,0.8774,0.9324,0.9593,si,6,36.3169,7.761717474092344
Esferas_BT474_dia_6_well_1_100X_12_blob_1,1871.4371,162.8552,0.8867,0.9387,0.9758,si,6,50.1253,20.40809534199791
Esferas_BT474_dia_6_well_1_100X_11_blob_1,989.4849,119.0473,0.8774,0.9324,0.9593,no,6,36.3169,7.761717474092344
Esferas_BT474_dia_6_well_1_100X_12_blob_1,1871.4371,162.8552,0.8867,0.9387,0.9758,no,6,50.1253,20.40809534199791
Esferas_BT474_dia_7_well_1_100X_1_blob_1,1753.2897,158.4777,0.8773,0.9086,0.9724,si,7,49.2792,19.391993926039923
Esferas_BT474_dia_7_well_1_100X_1_blob_3,2891.3819,213.047,0.8005,0.9478,0.9502,si,7,62.5141,39.58817389250262
Esferas_BT474_dia_7_well_1_100X_1_blob_6,4146.237,254.1375,0.8067,0.9076,0.965,si,7,73.65745000000003,64.75623027316225
Esferas_BT474_dia_7_well_1_100X_1_blob_7,1831.747,185.0489,0.6722,0.9248,0.9198,si,7,51.5509,22.19935086089588
Esferas_BT474_dia_7_well_1_100X_2_blob_1,3335.8194,220.5398,0.8619,0.9642,0.9777,si,7,66.64245,47.96057534081256
Esferas_BT474_dia_7_well_1_100X_2_blob_4,2177.8821,191.3478,0.7475,0.9332,0.9323,si,7,55.84085,28.21548898339113
Esferas_BT474_dia_7_well_1_100X_2_blob_7,969.6398,121.037,0.8317,0.924,0.9526,si,7,37.05185,8.242542809833008
Esferas_BT474_dia_7_well_1_100X_3_blob_2,1246.0864,136.9434,0.835,0.9404,0.9536,si,7,41.25125,11.374776163857645
Esferas_BT474_dia_7_well_1_100X_4_blob_3,2839.2309,264.9671,0.5082,0.782,0.8719,si,7,67.86045,50.63860411501733
Esferas_BT474_dia_7_well_1_100X_4_blob_4,1259.4703,137.9725,0.8314,0.9486,0.9537,si,7,41.54445,11.619048411846707
Esferas_BT474_dia_7_well_1_100X_5_blob_1,3910.4036,266.7237,0.6907,0.8372,0.9354,si,7,75.43870000000003,69.5687351292179
Esferas_BT474_dia_7_well_1_100X_6_blob_2,10998.789,433.0522,0.737,0.9402,0.9562,si,7,121.0506,287.43017486042635
Esferas_BT474_dia_7_well_1_100X_7_blob_1,7295.6049,331.9294,0.8321,0.8495,0.9725,si,7,98.357,154.18685186405347
Esferas_BT474_dia_7_well_1_100X_7_blob_2,4711.1295,258.9412,0.8829,0.9465,0.9813,si,7,78.4473,78.22859345840487
Esferas_BT474_dia_7_well_1_100X_8_blob_1,607.3517,101.8505,0.7357,0.6594,0.9229,si,7,30.60805,4.6466344318767625
Esferas_BT474_dia_7_well_1_100X_9_blob_3,6151.9745,352.4347,0.6224,0.8398,0.9341,si,7,94.43915,136.48588135039205
Esferas_BT474_dia_7_well_2_100X_1_blob_1,3365.8177,221.9668,0.8585,0.9293,0.9757,si,7,67.88980000000001,50.70433692100414
Esferas_BT474_dia_7_well_2_100X_1_blob_3,839.9545,110.0026,0.8723,0.895,0.9526,si,7,34.38665,6.5887211049730325
Esferas_BT474_dia_7_well_2_100X_1_blob_7,2929.226,209.9316,0.8352,0.9757,0.9596,si,7,63.0349,40.585857337035215
Esferas_BT474_dia_7_well_2_100X_1_blob_8,4185.9272,269.6059,0.7237,0.9252,0.949,si,7,75.78059999999998,70.51891772389942
Esferas_BT474_dia_7_well_2_100X_1_blob_9,2027.8902,188.2325,0.7192,0.9848,0.9176,si,7,53.91415,25.39450826589918
Esferas_BT474_dia_7_well_2_100X_1_blob_10,1829.4394,190.0174,0.6367,0.939,0.9151,si,7,52.462,23.397316462013418
Esferas_BT474_dia_7_well_2_100X_2_blob_5,2406.3312,240.7837,0.5216,0.7838,0.903,si,7,61.50815,37.70765407684792
Esferas_BT474_dia_7_well_2_100X_3_blob_4,5724.6131,289.6567,0.8574,0.8809999999999999,0.9757,si,7,87.4462,108.35634451797829
Esferas_BT474_dia_7_well_2_100X_4_blob_3,10819.2602,438.0208,0.7086,0.9412,0.9487,si,7,122.03085,294.4695745541378
Esferas_BT474_dia_7_well_2_100X_5_blob_3,5466.1655,281.1066,0.8693,0.8886,0.9766,si,7,84.4859,97.72017236836804
Esferas_BT474_dia_7_well_2_100X_6_blob_1,7493.1327,342.1396,0.8044,0.8265,0.9659,si,7,102.66275,175.33563885854988
Esferas_BT474_dia_7_well_2_100X_6_blob_2,4783.1256,261.4255,0.8795,0.9825,0.9764,si,7,78.7251,79.06261649518126
Esferas_BT474_dia_7_well_2_100X_7_blob_1,6689.1762,327.3588,0.7844,0.8103,0.9687,si,7,95.38055,140.60830957803594
Esferas_BT474_dia_7_well_1_100X_1_blob_2,531.6635,88.4001,0.855,0.8088,0.9427,no,7,27.29645,3.295717874323875
Esferas_BT474_dia_7_well_1_100X_1_blob_4,265.8318,66.4961,0.7555,0.6867,0.8807,no,7,20.08255,1.3124660875109897
Esferas_BT474_dia_7_well_1_100X_1_blob_5,446.2835,95.1935,0.6189,0.4983,0.8343,no,7,25.8375,2.7950075719497263
Esferas_BT474_dia_7_well_1_100X_2_blob_2,819.6479,122.5606,0.6857,0.8487,0.8902,no,7,36.02075,7.573380434997324
Esferas_BT474_dia_7_well_1_100X_2_blob_3,122.7626,40.3229,0.9488,0.9345,0.9383,no,7,12.90765,0.348476151577711
Esferas_BT474_dia_7_well_1_100X_2_blob_5,102.456,37.4407,0.9185,0.9743,0.925,no,7,11.99225,0.2794689354455511
Esferas_BT474_dia_7_well_1_100X_2_blob_6,798.4183,109.9061,0.8306,0.9559,0.9382,no,7,33.4344,6.056366125238783
Esferas_BT474_dia_7_well_1_100X_2_blob_8,182.2978,50.9594,0.8822,0.9246,0.9261,no,7,16.04585,0.6694524015991532
Esferas_BT474_dia_7_well_1_100X_3_blob_1,381.6716,73.193,0.8953,0.8718,0.955,no,7,23.31395,2.0534262146645497
Esferas_BT474_dia_7_well_1_100X_3_blob_3,266.7548,65.2057,0.7884,0.6248,0.9153,no,7,19.6281,1.2253673537049523
